application_id;module;function;path;prior;target_range
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef6equalsES0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvmltENS_9StringRefES0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj144EEENS0_17IntrinsicID_matchEv;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj144EEENS0_17IntrinsicID_matchEv;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj144EEENS0_17IntrinsicID_matchEv;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj4EEENS0_17IntrinsicID_matchEv;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj4EEENS0_17IntrinsicID_matchEv;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj4EEENS0_17IntrinsicID_matchEv;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj232EEENS0_17IntrinsicID_matchEv;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj232EEENS0_17IntrinsicID_matchEv;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj232EEENS0_17IntrinsicID_matchEv;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch17IntrinsicID_matchC2Ej;A0.D.S0.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch17IntrinsicID_matchC2Ej;A0.D.S0.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Transforms/Scalar/EarlyCSE.cpp;_ZN4llvm12PatternMatch17IntrinsicID_matchC2Ej;A0.D.S0.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/GuardUtils.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj106EEENS0_17IntrinsicID_matchEv;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/GuardUtils.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj106EEENS0_17IntrinsicID_matchEv;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/GuardUtils.cpp;_ZN4llvm12PatternMatch11m_IntrinsicILj106EEENS0_17IntrinsicID_matchEv;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_jacobi-2d;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm9KnownBits8resetAllEv;A0.D.S0.S0.S0.L.R.T-i16;Integer Offset Prior;32767,0
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef5emptyEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.T-i64;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.L.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.L.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.R.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.R.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.L.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm8Function11isIntrinsicEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.L.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.L.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.R.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.R.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.R.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.L.L.T-i8;Integer Range Prior;-21,116
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.L.L.T-i8;Integer Offset Prior;6,127
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.L.L.T-i8;Integer Scale Prior;8,18
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.T-i32;Integer Range Prior;0,1010405
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.T-i32;Integer Offset Prior;6,979387
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.T-i32;Integer Scale Prior;1,6316
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.R.L.T-i8;Integer Range Prior;0,17
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.R.L.T-i8;Integer Offset Prior;0,15
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncENS_9StringRefERNS_7LibFuncE;A3.D.L.T-i16;Integer Offset Prior;241,111
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncENS_9StringRefERNS_7LibFuncE;A3.D.L.T-i16;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.L.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRefixEm;Z.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.L.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.L.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.R.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZL20sanitizeFunctionNameN4llvm9StringRefE;Z.S1.R.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncENS_9StringRefERNS_7LibFuncE;A3.D.T-i32;Integer Offset Prior;241,111
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncENS_9StringRefERNS_7LibFuncE;A3.D.T-i32;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncENS_9StringRefERNS_7LibFuncE;A3.D.L.R.T-i8;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.L.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.T-i64;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.L.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.R.T-i16;Integer Range Prior;0,18
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncERKNS_8FunctionERNS_7LibFuncE;A2.D.R.T-i16;Integer Offset Prior;0,18
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncENS_9StringRefERNS_7LibFuncE;A3.D.L.L.T-i8;Integer Offset Prior;77,111
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl10getLibFuncENS_9StringRefERNS_7LibFuncE;A3.D.L.L.T-i8;Integer Scale Prior;4,1
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.L.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.L.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.L.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.L.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.R.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.R.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.R.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.R.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.R.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.R.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvmeqENS_9StringRefES0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvm11GlobalValue22dropLLVMManglingEscapeENS_9StringRefE;Z.S1.R.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef7compareES0_;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef7compareES0_;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef7compareES0_;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef7compareES0_;Z.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef7compareES0_;Z.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef7compareES0_;Z.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef7compareES0_;Z.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.T-i64;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.L.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.L.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.L.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.L.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.L.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.L.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.L.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef6equalsES0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZN4llvmltENS_9StringRefES0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm9StringRef4findEcm;Z.R.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11isa_impl_clINS_8OperatorEPKNS_5ValueEE4doitES4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm8isa_implINS_8OperatorENS_5ValueEvE4doitERKS2_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_8OperatorEKPKNS_5ValueES4_E4doitERS5_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_8OperatorEPKNS_5ValueES4_E4doitERKS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.T-i16;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZNK4llvm5Value10getValueIDEv;Z.T-i32;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm3isaINS_8OperatorEPKNS_5ValueEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm8isa_implINS_11InstructionENS_5ValueEvE4doitERKS2_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm11isa_impl_clINS_11InstructionEPKNS_5ValueEE4doitES4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_11InstructionEPKNS_5ValueES4_E4doitERKS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm3isaINS_11InstructionEPKNS_5ValueEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZNK4llvm5Value10getValueIDEv;Z.L.L.T-i8;Integer Scale Prior;1,0
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm8Operator7classofEPKNS_5ValueE;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ValueTracking.cpp;_ZN4llvm13isa_impl_wrapINS_11InstructionEKPKNS_5ValueES4_E4doitERS5_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm13isa_impl_wrapINS_11GlobalAliasEKPNS_8ConstantEPKS2_E4doitERS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm13isa_impl_wrapINS_11GlobalAliasEPKNS_8ConstantES4_E4doitERKS4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm3isaINS_11GlobalAliasEPNS_8ConstantEEEbRKT0_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm11GlobalAlias7classofEPKNS_5ValueE;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm8isa_implINS_11GlobalAliasENS_8ConstantEvE4doitERKS2_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ConstantFolding.cpp;_ZN4llvm11isa_impl_clINS_11GlobalAliasEPKNS_8ConstantEE4doitES4_;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/ConstantFolding.cpp;_ZNK4llvm14GlobalVariable10isConstantEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type11isPointerTyEv;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm21TargetLibraryInfoImpl22isValidProtoForLibFuncERKNS_12FunctionTypeENS_7LibFuncEPKNS_10DataLayoutE;Z.T-i1;Boolean Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type9getTypeIDEv;Z.L.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type9getTypeIDEv;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type9getTypeIDEv;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type9getTypeIDEv;Z.L.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type9getTypeIDEv;Z.R.L.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type9getTypeIDEv;Z.R.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm4Type9getTypeIDEv;Z.R.R.T-i8;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm12FunctionType12getNumParamsEv;Z.T-i32;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm12FunctionType12getNumParamsEv;Z.L.T-i16;All Integers Prior;NA
MINIMIZED_POLYBENCH_ludcmp;llvm/lib/Analysis/TargetLibraryInfo.cpp;_ZNK4llvm12FunctionType12getNumParamsEv;Z.L.L.T-i8;All Integers Prior;NA
